"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD";"GEO_OBJECT"
"GEO";"Géographie";"88097";"Chauffecourt";"COM"
"GEO";"Géographie";"88098";"Chaumousey";"COM"
"GEO";"Géographie";"88099";"Chavelot";"COM"
"GEO";"Géographie";"88100";"Chef-Haut";"COM"
"GEO";"Géographie";"88101";"Cheniménil";"COM"
"GEO";"Géographie";"88102";"Chermisey";"COM"
"GEO";"Géographie";"88103";"Circourt";"COM"
"GEO";"Géographie";"88104";"Circourt-sur-Mouzon";"COM"
"GEO";"Géographie";"88105";"Claudon";"COM"
"GEO";"Géographie";"88106";"Ban-sur-Meurthe-Clefcy";"COM"
"GEO";"Géographie";"88107";"Clérey-la-Côte";"COM"
"GEO";"Géographie";"88108";"Le Clerjus";"COM"
"GEO";"Géographie";"88109";"Cleurie";"COM"
"GEO";"Géographie";"88110";"Clézentaine";"COM"
"GEO";"Géographie";"88111";"Coinches";"COM"
"GEO";"Géographie";"88113";"Combrimont";"COM"
"GEO";"Géographie";"88114";"Contrexéville";"COM"
"GEO";"Géographie";"88115";"Corcieux";"COM"
"GEO";"Géographie";"88116";"Cornimont";"COM"
"GEO";"Géographie";"88117";"Courcelles-sous-Châtenois";"COM"
"GEO";"Géographie";"88118";"Coussey";"COM"
"GEO";"Géographie";"88119";"Crainvilliers";"COM"
"GEO";"Géographie";"88120";"La Croix-aux-Mines";"COM"
"GEO";"Géographie";"88121";"Damas-aux-Bois";"COM"
"GEO";"Géographie";"88122";"Damas-et-Bettegney";"COM"
"GEO";"Géographie";"88123";"Damblain";"COM"
"GEO";"Géographie";"88124";"Darney";"COM"
"GEO";"Géographie";"88125";"Darney-aux-Chênes";"COM"
"GEO";"Géographie";"88126";"Darnieulles";"COM"
"GEO";"Géographie";"88135";"Docelles";"COM"
"GEO";"Géographie";"88127";"Deinvillers";"COM"
"GEO";"Géographie";"88136";"Dogneville";"COM"
"GEO";"Géographie";"88128";"Denipaire";"COM"
"GEO";"Géographie";"88137";"Dolaincourt";"COM"
"GEO";"Géographie";"88129";"Derbamont";"COM"
"GEO";"Géographie";"88138";"Dombasle-devant-Darney";"COM"
"GEO";"Géographie";"88130";"Destord";"COM"
"GEO";"Géographie";"88139";"Dombasle-en-Xaintois";"COM"
"GEO";"Géographie";"88131";"Deycimont";"COM"
"GEO";"Géographie";"88140";"Dombrot-le-Sec";"COM"
"GEO";"Géographie";"88132";"Deyvillers";"COM"
"GEO";"Géographie";"88141";"Dombrot-sur-Vair";"COM"
"GEO";"Géographie";"88133";"Dignonville";"COM"
"GEO";"Géographie";"88142";"Domèvre-sur-Avière";"COM"
"GEO";"Géographie";"88134";"Dinozé";"COM"
"GEO";"Géographie";"88143";"Domèvre-sur-Durbion";"COM"
"GEO";"Géographie";"88144";"Domèvre-sous-Montfort";"COM"
"GEO";"Géographie";"88145";"Domfaing";"COM"
"GEO";"Géographie";"88146";"Domjulien";"COM"
"GEO";"Géographie";"88147";"Dommartin-aux-Bois";"COM"
"GEO";"Géographie";"88148";"Dommartin-lès-Remiremont";"COM"
"GEO";"Géographie";"88149";"Dommartin-lès-Vallois";"COM"
"GEO";"Géographie";"88150";"Dommartin-sur-Vraine";"COM"
"GEO";"Géographie";"88151";"Dompaire";"COM"
"GEO";"Géographie";"88152";"Dompierre";"COM"
"GEO";"Géographie";"88153";"Domptail";"COM"
"GEO";"Géographie";"88154";"Domrémy-la-Pucelle";"COM"
"GEO";"Géographie";"88155";"Domvallier";"COM"
"GEO";"Géographie";"88156";"Doncières";"COM"
"GEO";"Géographie";"88157";"Dounoux";"COM"
"GEO";"Géographie";"88158";"Éloyes";"COM"
"GEO";"Géographie";"88159";"Entre-deux-Eaux";"COM"
"GEO";"Géographie";"88160";"Épinal";"COM"
"GEO";"Géographie";"88161";"Escles";"COM"
"GEO";"Géographie";"88162";"Esley";"COM"
"GEO";"Géographie";"88163";"Essegney";"COM"
"GEO";"Géographie";"88164";"Estrennes";"COM"
"GEO";"Géographie";"88165";"Étival-Clairefontaine";"COM"
"GEO";"Géographie";"88166";"Évaux-et-Ménil";"COM"
"GEO";"Géographie";"88167";"Faucompierre";"COM"
"GEO";"Géographie";"88168";"Fauconcourt";"COM"
"GEO";"Géographie";"88169";"Fays";"COM"
"GEO";"Géographie";"88170";"Ferdrupt";"COM"
"GEO";"Géographie";"88171";"Fignévelle";"COM"
"GEO";"Géographie";"88172";"Fiménil";"COM"
"GEO";"Géographie";"88173";"Florémont";"COM"
"GEO";"Géographie";"88174";"Fomerey";"COM"
"GEO";"Géographie";"88175";"Fontenay";"COM"
"GEO";"Géographie";"88176";"Fontenoy-le-Château";"COM"
"GEO";"Géographie";"88177";"La Forge";"COM"
"GEO";"Géographie";"88178";"Les Forges";"COM"
"GEO";"Géographie";"88179";"Fouchécourt";"COM"
"GEO";"Géographie";"88180";"Frain";"COM"
"GEO";"Géographie";"88181";"Fraize";"COM"
"GEO";"Géographie";"88182";"Frapelle";"COM"
"GEO";"Géographie";"88183";"Frebécourt";"COM"
"GEO";"Géographie";"88184";"Fremifontaine";"COM"
"GEO";"Géographie";"88185";"Frenelle-la-Grande";"COM"
"GEO";"Géographie";"88186";"Frenelle-la-Petite";"COM"
"GEO";"Géographie";"88187";"Frénois";"COM"
"GEO";"Géographie";"88188";"Fresse-sur-Moselle";"COM"
"GEO";"Géographie";"88189";"Fréville";"COM"
"GEO";"Géographie";"88190";"Frizon";"COM"
"GEO";"Géographie";"88192";"Gelvécourt-et-Adompt";"COM"
"GEO";"Géographie";"88193";"Gemaingoutte";"COM"
"GEO";"Géographie";"88194";"Gemmelaincourt";"COM"
"GEO";"Géographie";"88195";"Gendreville";"COM"
"GEO";"Géographie";"88196";"Gérardmer";"COM"
"GEO";"Géographie";"88197";"Gerbamont";"COM"
"GEO";"Géographie";"88198";"Gerbépal";"COM"
"GEO";"Géographie";"88199";"Gignéville";"COM"
"GEO";"Géographie";"88200";"Gigney";"COM"
"GEO";"Géographie";"88201";"Girancourt";"COM"
"GEO";"Géographie";"88202";"Gircourt-lès-Viéville";"COM"
"GEO";"Géographie";"88203";"Girecourt-sur-Durbion";"COM"
"GEO";"Géographie";"88205";"Girmont-Val-d'Ajol";"COM"
"GEO";"Géographie";"88206";"Gironcourt-sur-Vraine";"COM"
"GEO";"Géographie";"88208";"Godoncourt";"COM"
"GEO";"Géographie";"88209";"Golbey";"COM"
"GEO";"Géographie";"88210";"Gorhey";"COM"
"GEO";"Géographie";"88212";"Grand";"COM"
"GEO";"Géographie";"88213";"La Grande-Fosse";"COM"
"GEO";"Géographie";"88214";"Grandrupt-de-Bains";"COM"
"GEO";"Géographie";"88215";"Grandrupt";"COM"
"GEO";"Géographie";"88216";"Grandvillers";"COM"
"GEO";"Géographie";"88218";"Granges-Aumontzey";"COM"
"GEO";"Géographie";"88219";"Greux";"COM"
"GEO";"Géographie";"88220";"Grignoncourt";"COM"
"GEO";"Géographie";"88221";"Gruey-lès-Surance";"COM"
"GEO";"Géographie";"88222";"Gugnécourt";"COM"
"GEO";"Géographie";"88223";"Gugney-aux-Aulx";"COM"
"GEO";"Géographie";"88224";"Hadigny-les-Verrières";"COM"
"GEO";"Géographie";"88225";"Hadol";"COM"
"GEO";"Géographie";"88226";"Hagécourt";"COM"
"GEO";"Géographie";"88227";"Hagnéville-et-Roncourt";"COM"
"GEO";"Géographie";"88228";"Haillainville";"COM"
"GEO";"Géographie";"88229";"Harchéchamp";"COM"
"GEO";"Géographie";"88230";"Hardancourt";"COM"
"GEO";"Géographie";"88231";"Haréville";"COM"
"GEO";"Géographie";"88232";"Harmonville";"COM"
"GEO";"Géographie";"88233";"Harol";"COM"
"GEO";"Géographie";"88236";"La Haye";"COM"
"GEO";"Géographie";"88237";"Hennecourt";"COM"
"GEO";"Géographie";"88238";"Hennezel";"COM"
"GEO";"Géographie";"88239";"Hergugney";"COM"
"GEO";"Géographie";"88240";"Herpelmont";"COM"
"GEO";"Géographie";"88241";"Houécourt";"COM"
"GEO";"Géographie";"88242";"Houéville";"COM"
"GEO";"Géographie";"88243";"Housseras";"COM"
"GEO";"Géographie";"88244";"La Houssière";"COM"
"GEO";"Géographie";"88245";"Hurbache";"COM"
"GEO";"Géographie";"88246";"Hymont";"COM"
"GEO";"Géographie";"88247";"Igney";"COM"
"GEO";"Géographie";"88248";"Isches";"COM"
"GEO";"Géographie";"88249";"Jainvillotte";"COM"
"GEO";"Géographie";"88250";"Jarménil";"COM"
"GEO";"Géographie";"88251";"Jeanménil";"COM"
"GEO";"Géographie";"88252";"Jésonville";"COM"
"GEO";"Géographie";"88253";"Jeuxey";"COM"
"GEO";"Géographie";"88254";"Jorxey";"COM"
"GEO";"Géographie";"88255";"Jubainville";"COM"
"GEO";"Géographie";"88256";"Jussarupt";"COM"
"GEO";"Géographie";"88257";"Juvaincourt";"COM"
"GEO";"Géographie";"88258";"Lamarche";"COM"
"GEO";"Géographie";"88259";"Landaville";"COM"
"GEO";"Géographie";"88260";"Langley";"COM"
"GEO";"Géographie";"88261";"Laval-sur-Vologne";"COM"
"GEO";"Géographie";"88262";"Laveline-devant-Bruyères";"COM"
"GEO";"Géographie";"88263";"Laveline-du-Houx";"COM"
"GEO";"Géographie";"88264";"Légéville-et-Bonfays";"COM"
"GEO";"Géographie";"88265";"Lemmecourt";"COM"
"GEO";"Géographie";"88266";"Lépanges-sur-Vologne";"COM"
"GEO";"Géographie";"88267";"Lerrain";"COM"
"GEO";"Géographie";"88268";"Lesseux";"COM"
"GEO";"Géographie";"88269";"Liézey";"COM"
"GEO";"Géographie";"88270";"Liffol-le-Grand";"COM"
"GEO";"Géographie";"88271";"Lignéville";"COM"
"GEO";"Géographie";"88272";"Lironcourt";"COM"
"GEO";"Géographie";"88273";"Longchamp";"COM"
"GEO";"Géographie";"88274";"Longchamp-sous-Châtenois";"COM"
"GEO";"Géographie";"88275";"Lubine";"COM"
"GEO";"Géographie";"88291";"Martinvelle";"COM"
"GEO";"Géographie";"88292";"Mattaincourt";"COM"
"GEO";"Géographie";"88276";"Lusse";"COM"
"GEO";"Géographie";"88277";"Luvigny";"COM"
"GEO";"Géographie";"88293";"Maxey-sur-Meuse";"COM"
"GEO";"Géographie";"88278";"Maconcourt";"COM"
"GEO";"Géographie";"88294";"Mazeley";"COM"
"GEO";"Géographie";"88279";"Madecourt";"COM"
"GEO";"Géographie";"88280";"Madegney";"COM"
"GEO";"Géographie";"88295";"Mazirot";"COM"
"GEO";"Géographie";"88310";"Monthureux-sur-Saône";"COM"
"GEO";"Géographie";"88281";"Madonne-et-Lamerey";"COM"
"GEO";"Géographie";"88311";"Montmotier";"COM"
"GEO";"Géographie";"88296";"Médonville";"COM"
"GEO";"Géographie";"88283";"Malaincourt";"COM"
"GEO";"Géographie";"88312";"Morelmaison";"COM"
"GEO";"Géographie";"88313";"Moriville";"COM"
"GEO";"Géographie";"88284";"Mandray";"COM"
"GEO";"Géographie";"88297";"Méménil";"COM"
"GEO";"Géographie";"88314";"Morizécourt";"COM"
"GEO";"Géographie";"88285";"Mandres-sur-Vair";"COM"
"GEO";"Géographie";"88298";"Ménarmont";"COM"
"GEO";"Géographie";"88330";"Nonville";"COM"
"GEO";"Géographie";"88315";"Mortagne";"COM"
"GEO";"Géographie";"88331";"Nonzeville";"COM"
"GEO";"Géographie";"88286";"Marainville-sur-Madon";"COM"
"GEO";"Géographie";"88316";"Morville";"COM"
"GEO";"Géographie";"88332";"Norroy";"COM"
"GEO";"Géographie";"88299";"Ménil-en-Xaintois";"COM"
"GEO";"Géographie";"88287";"Marey";"COM"
"GEO";"Géographie";"88317";"Moussey";"COM"
"GEO";"Géographie";"88333";"Nossoncourt";"COM"
"GEO";"Géographie";"88288";"Maroncourt";"COM"
"GEO";"Géographie";"88318";"Moyemont";"COM"
"GEO";"Géographie";"88300";"Ménil-de-Senones";"COM"
"GEO";"Géographie";"88334";"Oëlleville";"COM"
"GEO";"Géographie";"88351";"Plombières-les-Bains";"COM"
"GEO";"Géographie";"88319";"Moyenmoutier";"COM"
"GEO";"Géographie";"88289";"Martigny-les-Bains";"COM"
"GEO";"Géographie";"88335";"Offroicourt";"COM"
"GEO";"Géographie";"88352";"Pompierre";"COM"
"GEO";"Géographie";"88301";"Ménil-sur-Belvitte";"COM"
"GEO";"Géographie";"88320";"Nayemont-les-Fosses";"COM"
"GEO";"Géographie";"88336";"Ollainville";"COM"
"GEO";"Géographie";"88290";"Martigny-les-Gerbonvaux";"COM"
"GEO";"Géographie";"88353";"Pont-lès-Bonfays";"COM"
"GEO";"Géographie";"88321";"Neufchâteau";"COM"
"GEO";"Géographie";"88338";"Ortoncourt";"COM"
"GEO";"Géographie";"88302";"Le Ménil";"COM"
"GEO";"Géographie";"88354";"Pont-sur-Madon";"COM"
"GEO";"Géographie";"88340";"Padoux";"COM"
"GEO";"Géographie";"88369";"Ramonchamp";"COM"
"GEO";"Géographie";"88322";"La Neuveville-devant-Lépanges";"COM"
"GEO";"Géographie";"88370";"Rancourt";"COM"
"GEO";"Géographie";"88355";"Portieux";"COM"
"GEO";"Géographie";"88341";"Pair-et-Grandrupt";"COM"
"GEO";"Géographie";"88303";"Midrevaux";"COM"
"GEO";"Géographie";"88324";"La Neuveville-sous-Châtenois";"COM"
"GEO";"Géographie";"88371";"Raon-aux-Bois";"COM"
"GEO";"Géographie";"88356";"Les Poulières";"COM"
"GEO";"Géographie";"88342";"Pallegney";"COM"
"GEO";"Géographie";"88325";"La Neuveville-sous-Montfort";"COM"
"GEO";"Géographie";"88304";"Mirecourt";"COM"
"GEO";"Géographie";"88372";"Raon-l'Étape";"COM"
"GEO";"Géographie";"88343";"Parey-sous-Montfort";"COM"
"GEO";"Géographie";"88357";"Poussay";"COM"
"GEO";"Géographie";"88326";"Neuvillers-sur-Fave";"COM"
"GEO";"Géographie";"88373";"Raon-sur-Plaine";"COM"
"GEO";"Géographie";"88344";"Pargny-sous-Mureau";"COM"
"GEO";"Géographie";"88358";"Pouxeux";"COM"
"GEO";"Géographie";"88305";"Moncel-sur-Vair";"COM"
"GEO";"Géographie";"88327";"Nomexy";"COM"
"GEO";"Géographie";"88374";"Rapey";"COM"
"GEO";"Géographie";"88328";"Nompatelize";"COM"
"GEO";"Géographie";"88359";"Prey";"COM"
"GEO";"Géographie";"88345";"La Petite-Fosse";"COM"
"GEO";"Géographie";"88375";"Raves";"COM"
"GEO";"Géographie";"88306";"Le Mont";"COM"
"GEO";"Géographie";"88360";"Provenchères-lès-Darney";"COM"
"GEO";"Géographie";"88346";"La Petite-Raon";"COM"
"GEO";"Géographie";"88376";"Rebeuville";"COM"
"GEO";"Géographie";"88361";"Provenchères-et-Colroy";"COM"
"GEO";"Géographie";"88347";"Pierrefitte";"COM"
"GEO";"Géographie";"88377";"Regnévelle";"COM"
"GEO";"Géographie";"88348";"Pierrepont-sur-l'Arentèle";"COM"
"GEO";"Géographie";"88362";"Le Puid";"COM"
"GEO";"Géographie";"88378";"Regney";"COM"
"GEO";"Géographie";"88307";"Mont-lès-Lamarche";"COM"
"GEO";"Géographie";"88349";"Plainfaing";"COM"
"GEO";"Géographie";"88363";"Punerot";"COM"
"GEO";"Géographie";"88379";"Rehaincourt";"COM"
"GEO";"Géographie";"88308";"Mont-lès-Neufchâteau";"COM"
"GEO";"Géographie";"88350";"Pleuvezain";"COM"
"GEO";"Géographie";"88380";"Rehaupal";"COM"
"GEO";"Géographie";"88364";"Puzieux";"COM"
"GEO";"Géographie";"88309";"Monthureux-le-Sec";"COM"
"GEO";"Géographie";"88365";"Racécourt";"COM"
"GEO";"Géographie";"88389";"Repel";"COM"
"GEO";"Géographie";"88381";"Relanges";"COM"
"GEO";"Géographie";"88390";"Robécourt";"COM"
"GEO";"Géographie";"88366";"Rainville";"COM"
"GEO";"Géographie";"88382";"Remicourt";"COM"
"GEO";"Géographie";"88367";"Rambervillers";"COM"
"GEO";"Géographie";"88383";"Remiremont";"COM"
"GEO";"Géographie";"88391";"Rochesson";"COM"
"GEO";"Géographie";"88368";"Ramecourt";"COM"
"GEO";"Géographie";"88385";"Remoncourt";"COM"
"GEO";"Géographie";"88412";"Saint-Benoît-la-Chipotte";"COM"
"GEO";"Géographie";"88394";"Romain-aux-Bois";"COM"
"GEO";"Géographie";"88413";"Saint-Dié-des-Vosges";"COM"
"GEO";"Géographie";"88386";"Remomeix";"COM"
"GEO";"Géographie";"88395";"Romont";"COM"
"GEO";"Géographie";"88387";"Removille";"COM"
"GEO";"Géographie";"88415";"Saint-Étienne-lès-Remiremont";"COM"
"GEO";"Géographie";"88388";"Renauvoid";"COM"
"GEO";"Géographie";"88398";"Les Rouges-Eaux";"COM"
"GEO";"Géographie";"88416";"Saint-Genest";"COM"
"GEO";"Géographie";"88399";"Le Roulier";"COM"
"GEO";"Géographie";"88417";"Saint-Gorgon";"COM"
"GEO";"Géographie";"88400";"Rouvres-en-Xaintois";"COM"
"GEO";"Géographie";"88418";"Sainte-Hélène";"COM"
"GEO";"Géographie";"88401";"Rouvres-la-Chétive";"COM"
"GEO";"Géographie";"88419";"Saint-Jean-d'Ormont";"COM"
"GEO";"Géographie";"88402";"Roville-aux-Chênes";"COM"
"GEO";"Géographie";"88421";"Saint-Julien";"COM"
"GEO";"Géographie";"88403";"Rozerotte";"COM"
"GEO";"Géographie";"88404";"Rozières-sur-Mouzon";"COM"
"GEO";"Géographie";"88423";"Saint-Léonard";"COM"
"GEO";"Géographie";"88406";"Rugney";"COM"
"GEO";"Géographie";"88424";"Sainte-Marguerite";"COM"
"GEO";"Géographie";"88407";"Ruppes";"COM"
"GEO";"Géographie";"88408";"Rupt-sur-Moselle";"COM"
"GEO";"Géographie";"88425";"Saint-Maurice-sur-Mortagne";"COM"
"GEO";"Géographie";"88409";"Saint-Amé";"COM"
"GEO";"Géographie";"88426";"Saint-Maurice-sur-Moselle";"COM"
"GEO";"Géographie";"88410";"Sainte-Barbe";"COM"
"GEO";"Géographie";"88411";"Saint-Baslemont";"COM"
"GEO";"Géographie";"88427";"Saint-Menge";"COM"
"GEO";"Géographie";"88428";"Saint-Michel-sur-Meurthe";"COM"
"GEO";"Géographie";"88429";"Saint-Nabord";"COM"
"GEO";"Géographie";"88430";"Saint-Ouen-lès-Parey";"COM"
"GEO";"Géographie";"88434";"Saint-Remimont";"COM"
"GEO";"Géographie";"88431";"Saint-Paul";"COM"
"GEO";"Géographie";"88435";"Saint-Remy";"COM"
"GEO";"Géographie";"88432";"Saint-Pierremont";"COM"
"GEO";"Géographie";"88436";"Saint-Stail";"COM"
"GEO";"Géographie";"88437";"Saint-Vallier";"COM"
"GEO";"Géographie";"88433";"Saint-Prancher";"COM"
"GEO";"Géographie";"88438";"La Salle";"COM"
"GEO";"Géographie";"88439";"Sanchey";"COM"
"GEO";"Géographie";"88452";"Senonges";"COM"
"GEO";"Géographie";"88440";"Sandaucourt";"COM"
"GEO";"Géographie";"88453";"Seraumont";"COM"
"GEO";"Géographie";"88454";"Sercœur";"COM"
"GEO";"Géographie";"88441";"Sans-Vallois";"COM"
"GEO";"Géographie";"88455";"Serécourt";"COM"
"GEO";"Géographie";"88442";"Sapois";"COM"
"GEO";"Géographie";"88456";"Serocourt";"COM"
"GEO";"Géographie";"88443";"Sartes";"COM"
"GEO";"Géographie";"88471";"Les Thons";"COM"
"GEO";"Géographie";"88457";"Sionne";"COM"
"GEO";"Géographie";"88472";"Thuillières";"COM"
"GEO";"Géographie";"88444";"Le Saulcy";"COM"
"GEO";"Géographie";"88458";"Socourt";"COM"
"GEO";"Géographie";"88473";"Tignécourt";"COM"
"GEO";"Géographie";"88445";"Saulcy-sur-Meurthe";"COM"
"GEO";"Géographie";"88459";"Soncourt";"COM"
"GEO";"Géographie";"88474";"Tilleux";"COM"
"GEO";"Géographie";"88446";"Saulxures-lès-Bulgnéville";"COM"
"GEO";"Géographie";"88460";"Soulosse-sous-Saint-Élophe";"COM"
"GEO";"Géographie";"88475";"Tollaincourt";"COM"
"GEO";"Géographie";"88447";"Saulxures-sur-Moselotte";"COM"
"GEO";"Géographie";"88461";"Suriauville";"COM"
"GEO";"Géographie";"88476";"Totainville";"COM"
"GEO";"Géographie";"88448";"Sauville";"COM"
"GEO";"Géographie";"88462";"Le Syndicat";"COM"
"GEO";"Géographie";"88477";"Trampot";"COM"
"GEO";"Géographie";"88449";"Savigny";"COM"
"GEO";"Géographie";"88463";"Taintrux";"COM"
"GEO";"Géographie";"88478";"Tranqueville-Graux";"COM"
"GEO";"Géographie";"88450";"Senaide";"COM"
"GEO";"Géographie";"88464";"Tendon";"COM"
"GEO";"Géographie";"88479";"Trémonzey";"COM"
"GEO";"Géographie";"88489";"Valleroy-aux-Saules";"COM"
"GEO";"Géographie";"88490";"Valleroy-le-Sec";"COM"
"GEO";"Géographie";"88465";"Thaon-les-Vosges";"COM"
"GEO";"Géographie";"88480";"Ubexy";"COM"
"GEO";"Géographie";"88451";"Senones";"COM"
"GEO";"Géographie";"88491";"Les Vallois";"COM"
"GEO";"Géographie";"88466";"They-sous-Montfort";"COM"
"GEO";"Géographie";"88481";"Uriménil";"COM"
"GEO";"Géographie";"88492";"Le Valtin";"COM"
"GEO";"Géographie";"88467";"Thiéfosse";"COM"
"GEO";"Géographie";"88482";"Urville";"COM"
"GEO";"Géographie";"88493";"Varmonzey";"COM"
"GEO";"Géographie";"88483";"Uxegney";"COM"
"GEO";"Géographie";"88468";"Le Thillot";"COM"
"GEO";"Géographie";"88484";"Uzemain";"COM"
"GEO";"Géographie";"88494";"Vaubexy";"COM"
"GEO";"Géographie";"88485";"La Vacheresse-et-la-Rouillie";"COM"
"GEO";"Géographie";"88469";"Thiraucourt";"COM"
"GEO";"Géographie";"88495";"Vaudéville";"COM"
"GEO";"Géographie";"88486";"Vagney";"COM"
"GEO";"Géographie";"88496";"Vaudoncourt";"COM"
"GEO";"Géographie";"88470";"Le Tholy";"COM"
"GEO";"Géographie";"88487";"Le Val-d'Ajol";"COM"
"GEO";"Géographie";"88497";"Vaxoncourt";"COM"
"GEO";"Géographie";"88488";"Valfroicourt";"COM"
"GEO";"Géographie";"88498";"Vecoux";"COM"
"GEO";"Géographie";"88499";"Velotte-et-Tatignécourt";"COM"
"GEO";"Géographie";"88500";"Ventron";"COM"
"GEO";"Géographie";"88501";"Le Vermont";"COM"
"GEO";"Géographie";"88502";"Vervezelle";"COM"
"GEO";"Géographie";"88503";"Vexaincourt";"COM"
"GEO";"Géographie";"88504";"Vicherey";"COM"
"GEO";"Géographie";"88505";"Vienville";"COM"
"GEO";"Géographie";"88506";"Vieux-Moulin";"COM"
"GEO";"Géographie";"88507";"Villers";"COM"
"GEO";"Géographie";"88508";"Ville-sur-Illon";"COM"
"GEO";"Géographie";"88509";"Villoncourt";"COM"
"GEO";"Géographie";"88510";"Villotte";"COM"
"GEO";"Géographie";"88511";"Villouxel";"COM"
"GEO";"Géographie";"88512";"Viménil";"COM"
"GEO";"Géographie";"88526";"Wisembach";"COM"
"GEO";"Géographie";"88527";"Xaffévillers";"COM"
"GEO";"Géographie";"88513";"Vincey";"COM"
"GEO";"Géographie";"88514";"Viocourt";"COM"
"GEO";"Géographie";"88528";"Xamontarupt";"COM"
"GEO";"Géographie";"88529";"Xaronval";"COM"
"GEO";"Géographie";"88515";"Vioménil";"COM"
"GEO";"Géographie";"88530";"Xertigny";"COM"
"GEO";"Géographie";"89014";"Arces-Dilo";"COM"
"GEO";"Géographie";"88516";"Vittel";"COM"
"GEO";"Géographie";"89015";"Arcy-sur-Cure";"COM"
"GEO";"Géographie";"88531";"Xonrupt-Longemer";"COM"
"GEO";"Géographie";"88517";"Viviers-le-Gras";"COM"
"GEO";"Géographie";"89016";"Argentenay";"COM"
"GEO";"Géographie";"88532";"Zincourt";"COM"
"GEO";"Géographie";"88518";"Viviers-lès-Offroicourt";"COM"
"GEO";"Géographie";"88519";"La Voivre";"COM"
"GEO";"Géographie";"89017";"Argenteuil-sur-Armançon";"COM"
"GEO";"Géographie";"89002";"Aigremont";"COM"
"GEO";"Géographie";"88520";"Les Voivres";"COM"
"GEO";"Géographie";"89018";"Armeau";"COM"
"GEO";"Géographie";"89003";"Montholon";"COM"
"GEO";"Géographie";"88521";"Vomécourt";"COM"
"GEO";"Géographie";"89019";"Arthonnay";"COM"
"GEO";"Géographie";"89004";"Aisy-sur-Armançon";"COM"
"GEO";"Géographie";"88522";"Vomécourt-sur-Madon";"COM"
"GEO";"Géographie";"88523";"Vouxey";"COM"
"GEO";"Géographie";"89020";"Asnières-sous-Bois";"COM"
"GEO";"Géographie";"89005";"Ancy-le-Franc";"COM"
"GEO";"Géographie";"88524";"Vrécourt";"COM"
"GEO";"Géographie";"89021";"Asquins";"COM"
"GEO";"Géographie";"89006";"Ancy-le-Libre";"COM"
"GEO";"Géographie";"88525";"Vroville";"COM"
"GEO";"Géographie";"89022";"Athie";"COM"
"GEO";"Géographie";"89007";"Andryes";"COM"
"GEO";"Géographie";"89023";"Augy";"COM"
"GEO";"Géographie";"89008";"Angely";"COM"
"GEO";"Géographie";"89024";"Auxerre";"COM"
"GEO";"Géographie";"89009";"Annay-la-Côte";"COM"
"GEO";"Géographie";"89025";"Avallon";"COM"
"GEO";"Géographie";"89010";"Annay-sur-Serein";"COM"
"GEO";"Géographie";"89027";"Bagneaux";"COM"
"GEO";"Géographie";"89011";"Annéot";"COM"
"GEO";"Géographie";"89028";"Baon";"COM"
"GEO";"Géographie";"89012";"Annoux";"COM"
"GEO";"Géographie";"89029";"Bassou";"COM"
"GEO";"Géographie";"89013";"Appoigny";"COM"
"GEO";"Géographie";"89030";"Bazarnes";"COM"
"GEO";"Géographie";"89031";"Beaumont";"COM"
"GEO";"Géographie";"89032";"Beauvilliers";"COM"
"GEO";"Géographie";"89033";"Beauvoir";"COM"
"GEO";"Géographie";"89034";"Beine";"COM"
"GEO";"Géographie";"89035";"Bellechaume";"COM"
"GEO";"Géographie";"89036";"La Belliole";"COM"
"GEO";"Géographie";"89037";"Béon";"COM"
